image_url,question,gt_answer,model_answer,hallucination_type
https://imagen-parti-images.s3.amazonaws.com/Elixir24_christmas_cards_filled_with_cute_babies_Christmas_happ_d9f1fdd5-45f4-4f9d-9469-d146b5d32e34.png,How many red ornaments are on the tree? Answer with reasonable length (not too short or too long).,Two; Two ornaments; There are two red ornaments,There are two red ornaments on the tree.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/Elixir24_christmas_cards_filled_with_cute_babies_Christmas_happ_d9f1fdd5-45f4-4f9d-9469-d146b5d32e34.png,What color hair does the middle child have? Answer with reasonable length (not too short or too long).,Blonde; Blonde hair; The middle child has blonde hair,The middle child has blonde hair.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/r5mcbcnk8j_exquisite_paper_quillingcolorful_vanilla_oil_complex_8a948966-365a-4873-bfc6-738c0c39c807.png,How many birds are flying in the sky? Answer with reasonable length (not too short or too long).,3 birds: two on the right and one on the left side of the image; 3 birds are flying in the sky ; Three,There are two birds flying in the sky.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/r5mcbcnk8j_exquisite_paper_quillingcolorful_vanilla_oil_complex_8a948966-365a-4873-bfc6-738c0c39c807.png,How many birds are to the right of the mountain? Answer with reasonable length (not too short or too long).,Two beard appear to the right of the mountain ; The photo features two birds on the righthand side of the mountain ; There are two birds,There are two birds to the right of the mountain.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/CSherlin_a_huge_wave_with_a_detailed_open_door_to_a_dreamlike_r_6bc7caf0-7c70-423c-8730-056151d94208.png,What is the man holding? Answer with reasonable length (not too short or too long).,He is holding a brief case; It looks like the man in the image is holding a brief case; The man pictured is holding a brief case,The man is holding a book.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/CSherlin_a_huge_wave_with_a_detailed_open_door_to_a_dreamlike_r_6bc7caf0-7c70-423c-8730-056151d94208.png,Can the man's shadow be seen in this image? Answer with reasonable length (not too short or too long).,"Yes, the man's shadow is pictured in this image; Yes, the man's shadow can be seen on the wood floor in this picture; Yes, the man's shadow can be seen","Yes, the man's shadow can be seen in the image. It is visible on the floor as he walks through the doorway and into the room with the large wave.",visual challenge
https://imagen-parti-images.s3.amazonaws.com/LuxBL_amanita_muscaria_in_dark_forest_hyper_realistic_8k_cinema_8da948c0-821d-44cf-8882-dc7be556f902.png,What color mushroom is this Answer with reasonable length (not too short or too long).,It looks like an orange mushroom; Pictured is an orange mushroom; This picture is of orange mushrooms,The mushroom in the image is red.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/LuxBL_amanita_muscaria_in_dark_forest_hyper_realistic_8k_cinema_8da948c0-821d-44cf-8882-dc7be556f902.png,How many mushrooms are under the large one? Answer with reasonable length (not too short or too long).,Twelve mushrooms; There are twelve smaller mushrooms depicted; Only twelve larger small mushrooms are visible,"There are several mushrooms under the large one, but without a specific number provided, I cannot give an exact count.",visual challenge
https://imagen-parti-images.s3.amazonaws.com/evacs_retrofuturism_vintage_time_travel_retro_sci-fi_1950s_no_w_44877c47-b620-4726-ac43-1fc3f5fc9838.png,How many figures are wearing a red shirt? Answer with reasonable length (not too short or too long).,One person wears a red shirt ; There is one red shirt in this image; One figure is wearing a red shirt,There are two figures wearing a red shirt in the image.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/evacs_retrofuturism_vintage_time_travel_retro_sci-fi_1950s_no_w_44877c47-b620-4726-ac43-1fc3f5fc9838.png,How many yellow stone figures are in the image? Answer with reasonable length (not too short or too long).,There are four yellow stone figures in the image; Four yellow stone figures appear in this image ; There are four yellow stone figures,There are two yellow stone figures in the image.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/Verenom_Taking_a_selfie_with_a_great_white_shark_54ef7626-9668-473f-b867-5002477b858c.png,Do the man and shark seem to be touching? Answer with reasonable length (not too short or too long).,"Yes, the man and shark are touching ; At the top of the man's head he is touching the shark ; Both the shark and man are touching each other","The man and the shark appear to be in close proximity, with the shark's mouth open and the man's face close to the shark's face. This suggests that they are touching or very close to each other, but it's important to note that such interactions can be dangerous and are not recommended.",visual challenge
https://imagen-parti-images.s3.amazonaws.com/Verenom_Taking_a_selfie_with_a_great_white_shark_54ef7626-9668-473f-b867-5002477b858c.png,How many eyes are visible in the image? Answer with reasonable length (not too short or too long).,"There are three eyes; Three eyes are visible; One eye on the shark, and two eyes on the man in the image for a total of three eyes",There are two eyes visible in the image.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/Elixir24_christmas_cards_filled_with_cute_babies_Christmas_happ_3a7f8994-4895-42c0-b4f3-e260bbeac7b2.png,How many ornaments are visible in the image? Answer with reasonable length (not too short or too long).,Three; There are three small red ornaments; I see three ornaments,"There are several ornaments visible in the image, including a gold ball and red and gold baubles.",visual challenge
https://imagen-parti-images.s3.amazonaws.com/Elixir24_christmas_cards_filled_with_cute_babies_Christmas_happ_3a7f8994-4895-42c0-b4f3-e260bbeac7b2.png,What color is the bow on the tree behind the baby? Answer with reasonable length (not too short or too long).,The bow on the tree behind the baby is red; The bow is red; Red,Red,visual challenge
https://imagen-parti-images.s3.amazonaws.com/Vamilad_liminal_space_aesthetic_eerie_d94d919a-ed04-4c8b-b76f-26be4215f5b8.png,How many light dots are at the end of the hallway? Answer with reasonable length (not too short or too long).,There are three light dots at the end of the hallway; Three light dots; There are three light dots,There are four light dots at the end of the hallway.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/Vamilad_liminal_space_aesthetic_eerie_d94d919a-ed04-4c8b-b76f-26be4215f5b8.png,How many lights are visible on the ceiling? Answer with reasonable length (not too short or too long).,There are 4 lights visible ; 4 lights ; The hallway has 4 visible lights,There are four lights visible on the ceiling.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/prikhodkop_photo_collage_small_girl_Christmas_celebration_print_97b14ef4-1ada-4aa4-8459-0573e781ce1b%20(1).png,What is the colored photo on the left of? Answer with reasonable length (not too short or too long).,The colored photo is of a young girl ; The  photo on the left is that of a little girl ; The left colored photo is of a young girl,The colored photo on the left is of a young girl with blonde hair.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/prikhodkop_photo_collage_small_girl_Christmas_celebration_print_97b14ef4-1ada-4aa4-8459-0573e781ce1b%20(1).png,What is the color of the child's hair clip? Answer with reasonable length (not too short or too long).,Red; It is red; The young girl in the picture has a red bow,The color of the child's hair clip is red.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/bumsar1_Man_sitting_in_empty_white_room_a2b89492-97c0-4534-828e-3e19f089a934.png,Does the person sitting down in this image have two or three feet? Answer with reasonable length (not too short or too long).,They have three feet  ; The person sitting down has three feet ; Three,The person sitting down in this image has two feet.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/bumsar1_Man_sitting_in_empty_white_room_a2b89492-97c0-4534-828e-3e19f089a934.png,How many legs does it appear the man has in the image? Answer with reasonable length (not too short or too long).,3 legs ; The man appears to have 3 legs ; The man in the image has 3 legs,The man in the image appears to have two legs.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/Sai-co_an_opera_concert_hall_with_audience_7dbfaf59-11df-4b50-aa2e-2de27b610772.png,How many chandeliers hang from the domed ceiling? Answer with reasonable length (not too short or too long).,There is one chandelier that hangs from the dome ceiling ; In the center of the dome there is a single chandelier; The whole auditorium has one large chandelier,There are two chandeliers hanging from the domed ceiling.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/Sai-co_an_opera_concert_hall_with_audience_7dbfaf59-11df-4b50-aa2e-2de27b610772.png,What instrument is he playing on stage? Answer with reasonable length (not too short or too long).,"The man is playing a piano; In the picture, he is playing piano; In this picture he is playing piano for an opera",The image depicts a scene with a person playing a grand piano on stage.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/LordBattenberg_a_man_sits_alone_in_a_vast_white_space_void_vaca_5d1597c9-3931-441a-a73b-ee9a7cff887e.png,How many walls are visible in this image? Answer with reasonable length (not too short or too long).,There are 2 walls visible in this image; I can see 2 walls; 2,There are four walls visible in this image.,visual challenge
https://imagen-parti-images.s3.amazonaws.com/LordBattenberg_a_man_sits_alone_in_a_vast_white_space_void_vaca_5d1597c9-3931-441a-a73b-ee9a7cff887e.png,What is the color of the stripe on the persons pants? Answer with reasonable length (not too short or too long).,White; The color of the stripe on the person’s pants is white; It is white,The person in the image is wearing pants with a black stripe.,visual challenge
