image_url,question,gt_answer,model_answer,hallucination_type
https://imagen-parti-images.s3.amazonaws.com/Shizcity.eth_African_American_family_portrait_cyber_punk_New_Yo_05af14bb-b53f-485c-a11e-ab14cda6d130.png,What type of building is the family in during the photo? Answer with reasonable length (not too short or too long).,The photo does not give enough context to determine where the family is ; The portrait of the family does not include enough information about the building to infer where they are ; The room the family is in does not distinguish the kind of building they are in,"The family is in a building that appears to be a mix of industrial and artistic elements. The walls are adorned with various items, including what looks like a clock or a mechanical device, and there are artistic elements such as paintings or sculptures. The overall atmosphere suggests a blend of functionality and creativity, which is fitting for the family's unique appearance and the setting of the photo.",false premises
https://imagen-parti-images.s3.amazonaws.com/David_streetscape_low_view_sparks_and_flashes_of_glowing_molten_73f64981-a156-4276-b6e2-5f3ff74e7e16.png,How many people are in the image? Answer with reasonable length (not too short or too long).,There are no people in the image; None; We cannot see any people in the image,There are no people visible in the image. It depicts a scene with industrial structures and machinery.,false premises
https://imagen-parti-images.s3.amazonaws.com/David_streetscape_low_view_sparks_and_flashes_of_glowing_molten_73f64981-a156-4276-b6e2-5f3ff74e7e16.png,Where is the man standing? Answer with reasonable length (not too short or too long).,There is no man in the picture ; There is not a man; There are no people,"The man is standing on a platform in front of a large industrial structure, which appears to be a factory or a refinery.",false premises
https://imagen-parti-images.s3.amazonaws.com/McAI_a_telepathic_communication_between_a_young_beautiful_egypt_cc9d1c48-0457-4348-8dab-8f40b654310b.png,What color is the ribbon in the woman's hair? Answer with reasonable length (not too short or too long).,The women does not have ribbon in her hair; There is no ribbon in the woman's hair; There is no ribbon,The ribbon in the woman's hair is brown.,false premises
https://imagen-parti-images.s3.amazonaws.com/McAI_a_telepathic_communication_between_a_young_beautiful_egypt_cc9d1c48-0457-4348-8dab-8f40b654310b.png,How many holes are they digging in the sand? Answer with reasonable length (not too short or too long).,"It would appear that there are no holes in the sand; From the image, we do not see any holes in the sand ; No one appears to be digging in the picture","The image depicts a scene with several holes in the sand, but without a specific count, I cannot provide an exact number. The holes are scattered across the landscape, suggesting that a significant number of them have been dug.",false premises
https://imagen-parti-images.s3.amazonaws.com/vonsassy_A_grand_organic_rounded_curving_modern_interior_empty__f0c52d34-8aea-49fa-a746-adb2aeada1b2.png,How many ghosts are present? Answer with reasonable length (not too short or too long).,There are zero ghosts; There aren't any ghosts present; No ghosts in this image,There are no ghosts present in the image. It is a photograph of an empty room with a high ceiling and a skylight.,false premises
https://imagen-parti-images.s3.amazonaws.com/vonsassy_A_grand_organic_rounded_curving_modern_interior_empty__f0c52d34-8aea-49fa-a746-adb2aeada1b2.png,Is the chair red or black? Answer with reasonable length (not too short or too long).,There is no chair in the image; No chair can be seen in the image; No chair is visible in the image,The chair in the image is black.,false premises
https://imagen-parti-images.s3.amazonaws.com/Tangodancer__i_want_to_believe_08c7b3fd-77cc-4e55-ad0b-1f3bbbedb4cb.png,Does the alien have a big head? Answer with reasonable length (not too short or too long).,No alien is in the image; We can not see an alien; There is no alien in the image,"The alien in the image has a large head, which is a common characteristic of extraterrestrial beings in popular culture and science fiction.",false premises
https://imagen-parti-images.s3.amazonaws.com/Tangodancer__i_want_to_believe_08c7b3fd-77cc-4e55-ad0b-1f3bbbedb4cb.png,What color is the bear? Answer with reasonable length (not too short or too long).,There is no bear in the image; We can not see a bear; No bear is visible in the image,"The bear in the image is not a real bear but rather a depiction of a UFO, which is typically described as being silver or metallic in color.",false premises
https://imagen-parti-images.s3.amazonaws.com/kklebiarts_a_couple_afro_in_white_detailed_pants_not_helmet_wit_669ff215-f35e-4c76-ac58-d2343a932164.png,Which direction is the astronaut on the right acing? Answer with reasonable length (not too short or too long).,"The astronaut on the right appears to be facing forward due to the backpack on the character on the left; It is difficult to tell in this image, however the character appears to be travelling in the same direction as the leftmost character, who is facing forward; The clothing of the rightmost character would suggest that their back is to the viewer","The astronaut on the right is walking away from the viewer, towards the large sphere in the background.",false premises
https://imagen-parti-images.s3.amazonaws.com/kklebiarts_a_couple_afro_in_white_detailed_pants_not_helmet_wit_669ff215-f35e-4c76-ac58-d2343a932164.png,What type of gun is the woman carrying? Answer with reasonable length (not too short or too long).,The woman is not carrying a gun; No gun is in the image; We can not see a gun in the image,"The woman in the image is carrying a futuristic-looking handgun. It appears to be a high-tech weapon, possibly with advanced features such as a scope, targeting system, or other specialized capabilities. The design suggests it could be a part of a space suit or a piece of equipment used in a science fiction setting.",false premises
https://imagen-parti-images.s3.amazonaws.com/mister.midjourney_full_figure_wide_angle_watercolor_painting_of_58fc5287-87d8-433d-a648-e9ac008fbf36.png,How many trees are in this picture? Answer with reasonable length (not too short or too long).,No trees; There are 0 trees in this picture ; There are no tress,There are no trees in this picture. The image features a woman standing on a sandy beach with a horse in the background. The vegetation in the foreground consists of tall grasses and some shrubs.,false premises
https://imagen-parti-images.s3.amazonaws.com/mister.midjourney_full_figure_wide_angle_watercolor_painting_of_58fc5287-87d8-433d-a648-e9ac008fbf36.png,What color is the kite in the picture? Answer with reasonable length (not too short or too long).,There is no kite in the picture; We cannot see a kite in the picture; It does not appear that there is a kite in the picture,There is no kite in the picture. The image features a woman standing on a beach with a horse in the background.,false premises
https://imagen-parti-images.s3.amazonaws.com/keppo_32_bit_pixel_art_car_05e8f9df-fd89-454b-b4a9-e8454a91503c.png,How many people are in the car? Answer with reasonable length (not too short or too long).,We don't see anyone in the car; There are no visible people in the car; We cannot see anybody in this image,There are two people in the car.,false premises
https://imagen-parti-images.s3.amazonaws.com/keppo_32_bit_pixel_art_car_05e8f9df-fd89-454b-b4a9-e8454a91503c.png,Is the steering wheel round or triangle? Answer with reasonable length (not too short or too long).,The steering wheel is not visible; No steering wheel is able to be seen; There is no steering wheel in this image,The steering wheel in the image is round.,insufficient context
https://imagen-parti-images.s3.amazonaws.com/maribor_water_happiness_81fcc1fe-817e-4e44-85f5-4a896b1594e2.png,What color is the pitcher? Answer with reasonable length (not too short or too long).,There is no pitcher; No pitcher is present in the picture ; No pitcher is visible,The pitcher is black.,false premises
https://imagen-parti-images.s3.amazonaws.com/maribor_water_happiness_81fcc1fe-817e-4e44-85f5-4a896b1594e2.png,What color is the straw in the cup? Answer with reasonable length (not too short or too long).,There is not a straw in the cup; We do not see a straw in the cup; There is not a visible straw in this image,The straw in the cup is orange.,false premises
https://imagen-parti-images.s3.amazonaws.com/cfbf883582a550eade205ea95dee9e26.jpeg,How many birds are in the sky? Answer with reasonable length (not too short or too long).,There are no birds in the sky; We can't see birds in the sky; Nothing founded in the sky,There are no birds in the sky in the image. The photo shows a person holding a photograph of a man standing in a field.,false premises
https://imagen-parti-images.s3.amazonaws.com/cfbf883582a550eade205ea95dee9e26.jpeg,What color fingernail paint do the hands have holding the photo? Answer with reasonable length (not too short or too long).,The hands have no fingernail paint; There is no fingernail paint; No fingernail paint is visible,The hands holding the photo have clear nail polish.,false premises
